行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,发货时长_天,年份,月份,季度,星期,利润率,是否亏损,平均单价
4034,CN-202021-2966078,2022-05-18,2022-05-23,标准级,严盛-20410,严盛,消费者,佛山,广东,中国,中南,办公用-用品-10001056,办公用品,用品,"Stiletto 大剪刀, 蓝色",897.6800000000001,4,0.0,430.64,5,2022,5,2,2,0.47972551466001245,0,224.42000000000002
4035,US-202020-2199283,2021-09-20,2021-09-20,当日,许绅-19960,许绅,消费者,郑州,河南,中国,中南,家具-用具-10003344,家具,用具,"Advantus 闹钟, 耐用",2711.52,12,0.0,920.64,0,2021,9,3,0,0.3395291201982652,0,225.96
4036,CN-202023-5488732,2024-06-02,2024-06-07,二级,郝廉-17245,郝廉,消费者,云阳,河南,中国,中南,办公用-纸张-10003494,办公用品,纸张,"Enermax 羊皮纸, 多色",156.8,2,0.0,59.36,5,2024,6,2,6,0.37857142857142856,0,78.4
4037,US-202020-2872339,2021-08-20,2021-08-26,标准级,白鹄-14050,白鹄,消费者,内江,四川,中国,西南,办公用-用品-10001168,办公用品,用品,"Acme 美工刀, 蓝色",317.52,3,0.4,-143.22,6,2021,8,3,4,-0.4510582010582011,1,105.83999999999999
4038,US-202020-2872339,2021-08-20,2021-08-26,标准级,白鹄-14050,白鹄,消费者,内江,四川,中国,西南,家具-书架-10002387,家具,书架,"宜家 柜, 黑色",1610.448,4,0.4,160.6079999999997,6,2021,8,3,4,0.09972877112455644,0,402.612
4039,CN-202023-5294254,2024-11-11,2024-11-16,标准级,孟虢-13540,孟虢,消费者,汕头,广东,中国,中南,家具-用具-10002407,家具,用具,"Rubvermaid 门挡, 优质",593.8800000000001,3,0.0,136.5,5,2024,11,4,0,0.22984441301272981,0,197.96000000000004
4040,CN-202023-5093470,2024-05-21,2024-05-25,标准级,佘升-20170,佘升,消费者,梅州,广东,中国,中南,办公用-用品-10001168,办公用品,用品,"Acme 美工刀, 蓝色",1058.4,6,0.0,136.92,4,2024,5,2,1,0.12936507936507935,0,176.4
4041,CN-202023-5093470,2024-05-21,2024-05-25,标准级,佘升-20170,佘升,消费者,梅州,广东,中国,中南,办公用-美术-10001814,办公用品,美术,"BIC 画布, 金属",1231.104,6,0.2,138.2639999999999,4,2024,5,2,1,0.11230895196506542,0,205.184
4042,CN-202023-5093470,2024-05-21,2024-05-25,标准级,佘升-20170,佘升,消费者,梅州,广东,中国,中南,办公用-器具-10000912,办公用品,器具,"Hamilton Beach 冰箱, 黑色",9325.12,4,0.0,279.44,4,2024,5,2,1,0.02996637040595724,0,2331.28
4043,CN-202023-5093470,2024-05-21,2024-05-25,标准级,佘升-20170,佘升,消费者,梅州,广东,中国,中南,办公用-装订-10001078,办公用品,装订机,"Ibico 订书机, 回收",483.28,2,0.0,183.4,4,2024,5,2,1,0.37949015063731173,0,241.64
4044,CN-202023-5093470,2024-05-21,2024-05-25,标准级,佘升-20170,佘升,消费者,梅州,广东,中国,中南,办公用-用品-10003797,办公用品,用品,"Acme 尺子, 蓝色",233.94,3,0.0,44.1,4,2024,5,2,1,0.18850987432675045,0,77.98
4045,CN-202021-4992845,2022-10-08,2022-10-11,一级,付立-16750,付立,消费者,济水,河南,中国,中南,家具-椅子-10002837,家具,椅子,"Office Star 折叠椅, 可调",3165.12,8,0.1,139.9999999999999,3,2022,10,4,5,0.04423213021939133,0,395.64
4046,CN-202023-3581392,2024-04-30,2024-05-07,标准级,袁梅-18130,袁梅,公司,邯郸,河北,中国,华北,家具-书架-10003501,家具,书架,"宜家 搁架, 白色",3226.72,4,0.0,1613.36,7,2024,4,2,1,0.5,0,806.68
4047,CN-202023-2556865,2024-12-30,2025-01-03,二级,潘盛-20380,潘盛,消费者,哈尔滨,黑龙江,中国,东北,办公用-器具-10002796,办公用品,器具,"Hamilton Beach 烤面包机, 银色",1903.16,7,0.0,303.8,4,2024,12,4,0,0.1596292481977343,0,271.88
4048,CN-202023-2556865,2024-12-30,2025-01-03,二级,潘盛-20380,潘盛,消费者,哈尔滨,黑龙江,中国,东北,技术-设备-10004713,技术,设备,"松下 计算器, 红色",221.34,1,0.0,55.3,4,2024,12,4,0,0.24984187223276405,0,221.34
4049,CN-202023-2556865,2024-12-30,2025-01-03,二级,潘盛-20380,潘盛,消费者,哈尔滨,黑龙江,中国,东北,家具-用具-10002670,家具,用具,"Tenex 门挡, 黑色",614.46,3,0.0,300.72,4,2024,12,4,0,0.4894053315105947,0,204.82000000000002
4050,CN-202023-2556865,2024-12-30,2025-01-03,二级,潘盛-20380,潘盛,消费者,哈尔滨,黑龙江,中国,东北,办公用-系固-10004011,办公用品,系固件,"Advantus 按钉, 每包 12 个",258.72,4,0.0,20.16,4,2024,12,4,0,0.07792207792207792,0,64.68
4051,CN-202023-4070986,2024-10-01,2024-10-03,二级,麦虹-13855,麦虹,公司,重庆,重庆,中国,西南,家具-用具-10003909,家具,用具,"Eldon 分层置放架, 一包多件",294.56,2,0.0,38.08000000000001,2,2024,10,4,1,0.129277566539924,0,147.28
4052,CN-202023-4070986,2024-10-01,2024-10-03,二级,麦虹-13855,麦虹,公司,重庆,重庆,中国,西南,技术-设备-10003952,技术,设备,"柯尼卡 卡片打印机, 白色",810.0400000000001,1,0.0,7.98,2,2024,10,4,1,0.00985136536467335,0,810.0400000000001
4053,CN-202023-4070986,2024-10-01,2024-10-03,二级,麦虹-13855,麦虹,公司,重庆,重庆,中国,西南,家具-椅子-10004470,家具,椅子,"Novimex 摇椅, 黑色",3010.0,5,0.0,240.8,2,2024,10,4,1,0.08,0,602.0
4054,CN-202023-4070986,2024-10-01,2024-10-03,二级,麦虹-13855,麦虹,公司,重庆,重庆,中国,西南,办公用-标签-10001969,办公用品,标签,"Harbour Creations 圆形标签, 红色",91.98,3,0.0,37.38,2,2024,10,4,1,0.406392694063927,0,30.66
4055,CN-202020-5940390,2021-05-20,2021-05-25,二级,陶磊-16105,陶磊,公司,营口,辽宁,中国,东北,办公用-标签-10000344,办公用品,标签,"Avery 运输标签, 可调",91.0,2,0.0,7.28,5,2021,5,2,3,0.08,0,45.5
4056,CN-202021-1136628,2022-08-15,2022-08-21,标准级,范恒-13615,范恒,消费者,岳阳,湖南,中国,中南,家具-书架-10004683,家具,书架,"Bush 古典书架, 黑色",5796.42,3,0.0,1333.08,6,2022,8,3,0,0.22998333454097528,0,1932.14
4057,US-202023-5339863,2024-01-17,2024-01-22,标准级,徐谙-18880,徐谙,消费者,北碚,重庆,中国,西南,办公用-器具-10003676,办公用品,器具,"Hoover 烤面包机, 红色",780.6400000000001,2,0.0,171.64,5,2024,1,1,2,0.21987087517933998,0,390.32000000000005
4058,US-202023-5339863,2024-01-17,2024-01-22,标准级,徐谙-18880,徐谙,消费者,北碚,重庆,中国,西南,技术-设备-10003411,技术,设备,"柯尼卡 电话, 耐用",1208.34,3,0.0,434.7,5,2024,1,1,2,0.3597497393117831,0,402.78
4059,CN-202023-2688173,2024-06-02,2024-06-06,二级,殷宣-20920,殷宣,消费者,西宁,青海,中国,西北,办公用-收纳-10003199,办公用品,收纳具,"Fellowes 锁柜, 金属",4816.0,5,0.0,47.60000000000001,4,2024,6,2,6,0.00988372093023256,0,963.2
4060,CN-202023-2688173,2024-06-02,2024-06-06,二级,殷宣-20920,殷宣,消费者,西宁,青海,中国,西北,技术-设备-10004706,技术,设备,"爱普生 打印机, 多色",4902.240000000001,4,0.0,392.0,4,2024,6,2,6,0.07996344528215672,0,1225.5600000000002
4061,CN-202023-2688173,2024-06-02,2024-06-06,二级,殷宣-20920,殷宣,消费者,西宁,青海,中国,西北,家具-椅子-10003809,家具,椅子,"Office Star 摇椅, 红色",2630.32,4,0.0,157.36,4,2024,6,2,6,0.05982542048115819,0,657.58
4062,CN-202023-4214931,2024-10-30,2024-11-05,标准级,陈翠-11755,陈翠,消费者,百色,广西,中国,中南,办公用-纸张-10000328,办公用品,纸张,"Green Bar 备忘录便条, 每包 12 个",984.2,10,0.0,39.2,6,2024,10,4,2,0.03982930298719772,0,98.42
4063,CN-202021-5113626,2022-01-25,2022-01-31,标准级,蒋雯-21670,蒋雯,消费者,岳阳,湖南,中国,中南,家具-椅子-10004046,家具,椅子,"SAFCO 摇椅, 红色",1133.244,2,0.1,214.004,6,2022,1,1,1,0.18884194401205742,0,566.622
4064,CN-202021-5113626,2022-01-25,2022-01-31,标准级,蒋雯-21670,蒋雯,消费者,岳阳,湖南,中国,中南,办公用-装订-10001505,办公用品,装订机,"Cardinal 孔加固材料, 回收",79.80000000000001,3,0.0,38.22,6,2022,1,1,1,0.47894736842105257,0,26.600000000000005
4065,US-202020-2756371,2021-05-12,2021-05-15,一级,胡凤-12850,胡凤,消费者,集宁,内蒙古,中国,华北,办公用-用品-10004564,办公用品,用品,"Stiletto 大剪刀, 锯齿状",376.236,3,0.4,-81.56400000000002,3,2021,5,2,2,-0.21678946193346735,1,125.41199999999999
4066,US-202020-2756371,2021-05-12,2021-05-15,一级,胡凤-12850,胡凤,消费者,集宁,内蒙古,中国,华北,办公用-器具-10000797,办公用品,器具,"Breville 微波炉, 白色",7556.219999999998,9,0.4,-4156.74,3,2021,5,2,2,-0.550108387527097,1,839.5799999999998
4067,US-202020-2756371,2021-05-12,2021-05-15,一级,胡凤-12850,胡凤,消费者,集宁,内蒙古,中国,华北,办公用-用品-10000800,办公用品,用品,"Elite 修剪器, 工业",242.424,2,0.4,-129.416,3,2021,5,2,2,-0.5338415338415338,1,121.212
4068,CN-202022-4475873,2023-08-12,2023-08-16,二级,杨德-12250,杨德伟,公司,长清,山东,中国,华东,技术-电话-10001271,技术,电话,"摩托罗拉 耳机, 整包",745.0799999999999,2,0.0,260.68,4,2023,8,3,5,0.3498684704998121,0,372.53999999999996
4069,CN-202022-5940390,2023-06-25,2023-06-27,二级,邓实-20245,邓实,消费者,石家庄,河北,中国,华北,办公用-信封-10004375,办公用品,信封,"Cameo 商业信封, 每套 50 个",395.5000000000001,5,0.0,189.7,2,2023,6,2,6,0.47964601769911486,0,79.10000000000002
4070,CN-202022-5940390,2023-06-25,2023-06-27,二级,邓实-20245,邓实,消费者,石家庄,河北,中国,华北,办公用-标签-10000258,办公用品,标签,"Harbour Creations 文件夹标签, 红色",119.7,3,0.0,29.82,2,2023,6,2,6,0.24912280701754386,0,39.9
4071,US-202023-4240650,2024-08-28,2024-09-02,二级,钱珑-17830,钱珑,消费者,深圳,广东,中国,中南,技术-复印-10004926,技术,复印机,"Hewlett 传真复印机, 彩色",6347.46,7,0.0,126.42,5,2024,8,3,2,0.019916628068550254,0,906.78
4072,CN-202021-3211633,2022-04-24,2022-05-01,标准级,贺舟-11425,贺舟,消费者,韶关,广东,中国,中南,家具-书架-10003100,家具,书架,"宜家 墙角架, 传统",1148.56,2,0.0,413.28,7,2022,4,2,6,0.3598244758654315,0,574.28
4073,CN-202021-3211633,2022-04-24,2022-05-01,标准级,贺舟-11425,贺舟,消费者,韶关,广东,中国,中南,技术-复印-10001249,技术,复印机,"夏普 个人复印机, 数字化",1674.96,3,0.0,251.16,7,2022,4,2,6,0.14994984954864593,0,558.32
4074,CN-202021-3807036,2022-11-13,2022-11-17,标准级,邱德-12055,邱德,小型企业,长春,吉林,中国,东北,办公用-器具-10003268,办公用品,器具,"Hamilton Beach 搅拌机, 红色",663.0400000000001,2,0.0,139.16,4,2022,11,4,6,0.20988175675675672,0,331.52000000000004
4075,CN-202021-3807036,2022-11-13,2022-11-17,标准级,邱德-12055,邱德,小型企业,长春,吉林,中国,东北,技术-配件-10003153,技术,配件,"贝尔金 键区, 耐用",1622.88,6,0.0,145.32,4,2022,11,4,6,0.08954451345755693,0,270.48
4076,US-202020-3069391,2021-07-21,2021-07-26,标准级,袁平-19210,袁平,公司,唐家庄,河北,中国,华北,家具-椅子-10002913,家具,椅子,"Office Star 椅垫, 每套两件",317.66,1,0.0,101.64,5,2021,7,3,2,0.3199647421771705,0,317.66
4077,CN-202023-3417942,2024-07-30,2024-08-01,一级,薛博-10510,薛博,消费者,长春,吉林,中国,东北,技术-电话-10004336,技术,电话,"三星 办公室电话机, 全尺寸",931.14,3,0.0,353.64,2,2024,7,3,1,0.37979251240414974,0,310.38
4078,CN-202023-3417942,2024-07-30,2024-08-01,一级,薛博-10510,薛博,消费者,长春,吉林,中国,东北,家具-椅子-10002161,家具,椅子,"Harbour Creations 摇椅, 每套两件",2787.68,4,0.0,1003.52,2,2024,7,3,1,0.3599839292888711,0,696.92
4079,CN-202023-3188485,2024-10-14,2024-10-18,标准级,俞平-19195,俞平,小型企业,富阳,浙江,中国,华东,办公用-系固-10002504,办公用品,系固件,"Stockwell 订书钉, 混合尺寸",115.5,5,0.4,-77.0,4,2024,10,4,0,-0.6666666666666666,1,23.1
4080,US-202022-2560726,2023-10-19,2023-10-25,标准级,殷昌-11080,殷昌,消费者,毕节,贵州,中国,西南,办公用-装订-10004560,办公用品,装订机,"Wilson Jones 装订机盖, 耐用",177.66,3,0.0,67.2,6,2023,10,4,3,0.3782505910165485,0,59.22
4081,CN-202020-2381293,2021-09-19,2021-09-21,一级,贺伟-21490,贺伟,消费者,重庆,重庆,中国,西南,技术-复印-10003170,技术,复印机,"Brother 墨水, 每套两件",549.92,1,0.2,13.72000000000003,2,2021,9,3,6,0.02494908350305505,0,549.92
4082,CN-202020-2381293,2021-09-19,2021-09-21,一级,贺伟-21490,贺伟,消费者,重庆,重庆,中国,西南,家具-桌子-10004634,家具,桌子,"Hon 圆桌, 黑色",5778.192,4,0.4,288.5119999999993,2,2021,9,3,6,0.049931189548564556,0,1444.548
4083,CN-202023-2938026,2024-04-13,2024-04-15,二级,涂丽-15955,涂丽,消费者,寿光,山东,中国,华东,技术-电话-10000581,技术,电话,"苹果 充电器, 蓝色",8906.94,3,0.0,1870.26,2,2024,4,2,5,0.2099778375064837,0,2968.98
4084,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,办公用-纸张-10002588,办公用品,纸张,"Eaton 羊皮纸, 回收",624.3999999999999,10,0.0,30.8,2,2023,11,4,5,0.0493273542600897,0,62.43999999999998
4085,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,办公用-纸张-10001146,办公用品,纸张,"施乐 羊皮纸, 多色",479.22,7,0.0,28.42,2,2023,11,4,5,0.05930470347648262,0,68.46000000000001
4086,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,技术-复印-10003326,技术,复印机,"夏普 复印机, 彩色",12363.12,11,0.0,4944.94,2,2023,11,4,5,0.39997508719481806,0,1123.92
4087,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,办公用-收纳-10003152,办公用品,收纳具,"Smead 盒, 金属",91.84,2,0.0,20.16,2,2023,11,4,5,0.21951219512195122,0,45.92
4088,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,家具-椅子-10000676,家具,椅子,"SAFCO 椅垫, 可调",1744.68,6,0.0,802.2,2,2023,11,4,5,0.4597977852672123,0,290.78000000000003
4089,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,办公用-用品-10002441,办公用品,用品,"Fiskars 尺子, 蓝色",269.36,4,0.0,15.68,2,2023,11,4,5,0.05821205821205821,0,67.34
4090,CN-202022-1718050,2023-11-11,2023-11-13,二级,邵兰-15715,邵兰,消费者,北京,北京,中国,华北,办公用-用品-10003397,办公用品,用品,"Acme 开信刀, 钢",414.54,3,0.0,45.36,2,2023,11,4,5,0.10942249240121579,0,138.18
4091,CN-202021-5816959,2022-06-30,2022-07-01,一级,佟虹-13885,佟虹,小型企业,广州,广东,中国,中南,家具-用具-10002269,家具,用具,"Rubvermaid 闹钟, 耐用",660.66,3,0.0,78.96000000000001,1,2022,6,2,3,0.11951684678957408,0,220.22
4092,CN-202021-5816959,2022-06-30,2022-07-01,一级,佟虹-13885,佟虹,小型企业,广州,广东,中国,中南,办公用-装订-10002115,办公用品,装订机,"Acco 打孔机, 实惠",421.68,3,0.0,12.6,1,2022,6,2,3,0.0298804780876494,0,140.56
4093,CN-202021-5816959,2022-06-30,2022-07-01,一级,佟虹-13885,佟虹,小型企业,广州,广东,中国,中南,办公用-信封-10003153,办公用品,信封,"Ames 商业信封, 银色",159.04,2,0.0,31.64,1,2022,6,2,3,0.198943661971831,0,79.52
4094,CN-202020-5834678,2021-01-02,2021-01-09,标准级,麦虢-13510,麦虢,公司,上海,上海,中国,华东,办公用-器具-10003859,办公用品,器具,"Cuisinart 冰箱, 白色",6919.079999999999,3,0.0,691.74,7,2021,1,1,5,0.0999757193152847,0,2306.3599999999997
4095,CN-202020-5834678,2021-01-02,2021-01-09,标准级,麦虢-13510,麦虢,公司,上海,上海,中国,华东,技术-配件-10002318,技术,配件,"贝尔金 键区, 回收",2074.24,8,0.0,414.4,7,2021,1,1,5,0.19978401727861772,0,259.28
4096,CN-202022-2930075,2023-09-25,2023-09-27,二级,彭欢-14230,彭欢,公司,德州,山东,中国,华东,办公用-收纳-10004714,办公用品,收纳具,"Smead 盒, 单宽度",50.4,1,0.0,22.12,2,2023,9,3,0,0.43888888888888894,0,50.4
4097,CN-202022-3668469,2023-12-05,2023-12-09,标准级,田谙-18865,田谙,消费者,杭州,浙江,中国,华东,技术-设备-10000548,技术,设备,"柯尼卡 收据打印机, 耐用",1027.908,3,0.4,68.20799999999986,4,2023,12,4,1,0.06635613303914345,0,342.63599999999997
4098,US-202022-2770008,2023-05-21,2023-05-27,标准级,夏明-18355,夏明媚,公司,长春,吉林,中国,东北,家具-用具-10003917,家具,用具,"Tenex 闹钟, 一包多件",939.12,4,0.0,150.08,6,2023,5,2,6,0.15980918306499703,0,234.78
4099,CN-202023-5698942,2024-02-10,2024-02-12,二级,田磊-16120,田磊,小型企业,包头,内蒙古,中国,华北,家具-椅子-10002550,家具,椅子,"Office Star 沙滩椅, 黑色",593.7119999999999,4,0.4,49.392,2,2024,2,1,5,0.08319185059422753,0,148.42799999999997
4100,CN-202020-4190541,2021-05-21,2021-05-27,标准级,邓达-11785,邓达侠,消费者,双鸭山,黑龙江,中国,东北,技术-电话-10002032,技术,电话,"苹果 耳机, 蓝色",2051.28,6,0.0,614.88,6,2021,5,2,4,0.29975429975429974,0,341.88000000000005
4101,CN-202022-5873075,2023-10-18,2023-10-22,标准级,陈丽-17605,陈丽雪,公司,汕头,广东,中国,中南,技术-配件-10002880,技术,配件,"Enermax 鼠标, 耐用",1701.0,9,0.0,118.44,4,2023,10,4,2,0.06962962962962962,0,189.0
4102,CN-202022-5873075,2023-10-18,2023-10-22,标准级,陈丽-17605,陈丽雪,公司,汕头,广东,中国,中南,家具-书架-10004880,家具,书架,"宜家 书库, 白色",3415.16,2,0.0,956.2,4,2023,10,4,2,0.2799868820201689,0,1707.58
4103,CN-202022-3702485,2023-05-18,2023-05-22,标准级,常君-15145,常君,公司,天津,天津,中国,华北,家具-书架-10000720,家具,书架,"Bush 柜, 白色",1361.64,2,0.0,394.8,4,2023,5,2,3,0.2899444787168414,0,680.82
4104,CN-202022-3702485,2023-05-18,2023-05-22,标准级,常君-15145,常君,公司,天津,天津,中国,华北,办公用-用品-10001494,办公用品,用品,"Kleencut 美工刀, 钢",317.8,2,0.0,76.16000000000001,4,2023,5,2,3,0.23964757709251103,0,158.9
4105,CN-202023-5486414,2024-11-06,2024-11-13,标准级,钟庆-19510,钟庆缘,小型企业,长沙,湖南,中国,中南,技术-配件-10001666,技术,配件,"SanDisk 键区, 回收",744.2400000000001,3,0.0,297.36,7,2024,11,4,2,0.3995485327313769,0,248.08000000000004
4106,CN-202023-1166331,2024-12-21,2024-12-25,标准级,丁武-21925,丁武,消费者,广州,广东,中国,中南,家具-椅子-10002161,家具,椅子,"Harbour Creations 摇椅, 每套两件",627.228,1,0.1,181.188,4,2024,12,4,5,0.28887103254319,0,627.228
4107,CN-202023-1166331,2024-12-21,2024-12-25,标准级,丁武-21925,丁武,消费者,广州,广东,中国,中南,办公用-装订-10004263,办公用品,装订机,"Acco 装订机, 实惠",141.4,2,0.0,26.6,4,2024,12,4,5,0.18811881188118812,0,70.7
4108,CN-202023-1166331,2024-12-21,2024-12-25,标准级,丁武-21925,丁武,消费者,广州,广东,中国,中南,家具-椅子-10002321,家具,椅子,"Novimex 椅垫, 可调",988.344,4,0.1,405.944,4,2024,12,4,5,0.41073148620318434,0,247.086
4109,CN-202023-1166331,2024-12-21,2024-12-25,标准级,丁武-21925,丁武,消费者,广州,广东,中国,中南,办公用-收纳-10001253,办公用品,收纳具,"Eldon 锁柜, 金属",1838.48,2,0.0,147.0,4,2024,12,4,5,0.07995735607675906,0,919.24
4110,US-202023-4988987,2024-03-30,2024-04-01,二级,彭娜-18550,彭娜,消费者,嘉兴,浙江,中国,华东,办公用-系固-10002481,办公用品,系固件,"Accos 橡皮筋, 金属",188.16,4,0.4,-72.24000000000001,2,2024,3,1,5,-0.3839285714285715,1,47.04
4111,US-202023-4988987,2024-03-30,2024-04-01,二级,彭娜-18550,彭娜,消费者,嘉兴,浙江,中国,华东,技术-复印-10003040,技术,复印机,"佳能 无线传真机, 红色",2110.416,2,0.4,-70.50400000000036,2,2024,3,1,5,-0.03340763148118681,1,1055.208
