客户 ID,最近购买日期,购买频率,购买金额,R_天数,客户名称,细分,地区,R_Score,F_Score,M_Score,RFM_总分,RFM_平均分,客户分群,价值等级
胡凤-12850,2024-11-13,19,43998.64,47,胡凤,消费者,华北,4,4,5,13,4.333333333333333,高价值客户,VIP客户
胡凤-12850,2024-11-13,19,43998.64,47,胡凤,消费者,华东,4,4,5,13,4.333333333333333,高价值客户,VIP客户
胡宣-20890,2023-10-23,5,6921.068,434,胡宣,公司,华东,1,1,1,3,1.0,需挽留客户,低价值客户
胡宣-20890,2023-10-23,5,6921.068,434,胡宣,公司,东北,1,1,1,3,1.0,需挽留客户,低价值客户
胡晨-11170,2024-08-13,4,4740.036,139,胡晨,小型企业,华东,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
胡锦-14860,2024-03-11,7,11928.784,294,胡锦,公司,华北,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
胡锦-14860,2024-03-11,7,11928.784,294,胡锦,公司,华东,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
胡锦-14860,2024-03-11,7,11928.784,294,胡锦,公司,东北,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
苏冬-12430,2024-12-26,19,11321.94,4,苏冬露,小型企业,华北,5,4,2,11,3.6666666666666665,一般客户,重要客户
苏冬-12430,2024-12-26,19,11321.94,4,苏冬露,小型企业,东北,5,4,2,11,3.6666666666666665,一般客户,重要客户
苏冬-12430,2024-12-26,19,11321.94,4,苏冬露,小型企业,中南,5,4,2,11,3.6666666666666665,一般客户,重要客户
苏升-20185,2024-12-07,7,8245.608,23,苏升,消费者,中南,5,1,1,7,2.3333333333333335,一般客户,普通客户
苏升-20185,2024-12-07,7,8245.608,23,苏升,消费者,华东,5,1,1,7,2.3333333333333335,一般客户,普通客户
苏姝-20485,2024-10-01,17,25788.28,90,苏姝,小型企业,东北,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
苏姝-20485,2024-10-01,17,25788.28,90,苏姝,小型企业,中南,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
苏姝-20485,2024-10-01,17,25788.28,90,苏姝,小型企业,华北,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
苏姝-20485,2024-10-01,17,25788.28,90,苏姝,小型企业,华东,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
苏姝-20485,2024-10-01,17,25788.28,90,苏姝,小型企业,西南,3,4,4,11,3.6666666666666665,重要保持客户,重要客户
苏婵-10855,2024-12-21,10,8429.82,9,苏婵娟,消费者,中南,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏婵-10855,2024-12-21,10,8429.82,9,苏婵娟,消费者,东北,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏婵-10855,2024-12-21,10,8429.82,9,苏婵娟,消费者,华东,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏晒-19825,2024-11-11,24,46358.115999999995,49,苏晒明,消费者,华东,4,5,5,14,4.666666666666667,高价值客户,VIP客户
苏晒-19825,2024-11-11,24,46358.115999999995,49,苏晒明,消费者,东北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
苏晒-19825,2024-11-11,24,46358.115999999995,49,苏晒明,消费者,中南,4,5,5,14,4.666666666666667,高价值客户,VIP客户
苏晒-19825,2024-11-11,24,46358.115999999995,49,苏晒明,消费者,西北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
苏晒-19825,2024-11-11,24,46358.115999999995,49,苏晒明,消费者,华北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
苏江-14620,2024-12-08,9,6214.712,22,苏江丽,公司,华东,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏江-14620,2024-12-08,9,6214.712,22,苏江丽,公司,西南,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏江-14620,2024-12-08,9,6214.712,22,苏江丽,公司,东北,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏江-14620,2024-12-08,9,6214.712,22,苏江丽,公司,中南,5,2,1,8,2.6666666666666665,一般客户,普通客户
苏涛-21220,2024-11-25,14,18049.136,35,苏涛,消费者,中南,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
苏涛-21220,2024-11-25,14,18049.136,35,苏涛,消费者,华东,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
苏涛-21220,2024-11-25,14,18049.136,35,苏涛,消费者,华北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
苏涛-21220,2024-11-25,14,18049.136,35,苏涛,消费者,西南,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
苏涛-21220,2024-11-25,14,18049.136,35,苏涛,消费者,东北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
苏磊-16090,2024-01-02,21,40603.64,363,苏磊,消费者,华东,1,5,5,11,3.6666666666666665,一般客户,重要客户
苏磊-16090,2024-01-02,21,40603.64,363,苏磊,消费者,西南,1,5,5,11,3.6666666666666665,一般客户,重要客户
苏磊-16090,2024-01-02,21,40603.64,363,苏磊,消费者,华北,1,5,5,11,3.6666666666666665,一般客户,重要客户
范刚-13135,2024-11-25,25,64604.512,35,范刚,消费者,华东,4,5,5,14,4.666666666666667,高价值客户,VIP客户
范刚-13135,2024-11-25,25,64604.512,35,范刚,消费者,东北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
范刚-13135,2024-11-25,25,64604.512,35,范刚,消费者,中南,4,5,5,14,4.666666666666667,高价值客户,VIP客户
范刚-13135,2024-11-25,25,64604.512,35,范刚,消费者,华北,4,5,5,14,4.666666666666667,高价值客户,VIP客户
范娜-18445,2024-11-28,12,18328.296,32,范娜,小型企业,中南,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
范娜-18445,2024-11-28,12,18328.296,32,范娜,小型企业,东北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
范娜-18445,2024-11-28,12,18328.296,32,范娜,小型企业,华北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
范娜-18445,2024-11-28,12,18328.296,32,范娜,小型企业,西北,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
范娜-18445,2024-11-28,12,18328.296,32,范娜,小型企业,华东,4,3,3,10,3.3333333333333335,重要保持客户,重要客户
范宁-18685,2024-08-04,7,21548.324,148,范宁,小型企业,华北,2,1,3,6,2.0,需挽留客户,普通客户
范宁-18685,2024-08-04,7,21548.324,148,范宁,小型企业,中南,2,1,3,6,2.0,需挽留客户,普通客户
范彩-10615,2024-10-28,20,36014.538,63,范彩,公司,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
范彩-10615,2024-10-28,20,36014.538,63,范彩,公司,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
范彩-10615,2024-10-28,20,36014.538,63,范彩,公司,华北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
范彩-10615,2024-10-28,20,36014.538,63,范彩,公司,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
范恒-13615,2024-12-30,9,11600.539999999999,0,范恒,消费者,华北,5,2,2,9,3.0,一般客户,重要客户
范恒-13615,2024-12-30,9,11600.539999999999,0,范恒,消费者,中南,5,2,2,9,3.0,一般客户,重要客户
范恒-13615,2024-12-30,9,11600.539999999999,0,范恒,消费者,东北,5,2,2,9,3.0,一般客户,重要客户
范恒-13615,2024-12-30,9,11600.539999999999,0,范恒,消费者,华东,5,2,2,9,3.0,一般客户,重要客户
范晒-19780,2024-03-11,14,18411.12,294,范晒明,消费者,东北,1,3,3,7,2.3333333333333335,一般客户,普通客户
范晒-19780,2024-03-11,14,18411.12,294,范晒明,消费者,中南,1,3,3,7,2.3333333333333335,一般客户,普通客户
范晒-19780,2024-03-11,14,18411.12,294,范晒明,消费者,华东,1,3,3,7,2.3333333333333335,一般客户,普通客户
范立-16630,2024-05-15,3,10321.583999999999,229,范立荣,公司,东北,1,1,2,4,1.3333333333333333,需挽留客户,低价值客户
范谙-18760,2024-07-16,9,16142.882000000001,167,范谙,消费者,中南,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
范谙-18760,2024-07-16,9,16142.882000000001,167,范谙,消费者,华东,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
范谙-18760,2024-07-16,9,16142.882000000001,167,范谙,消费者,东北,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
范谙-18760,2024-07-16,9,16142.882000000001,167,范谙,消费者,华北,2,2,3,7,2.3333333333333335,需挽留客户,普通客户
范雯-21685,2024-07-02,19,41190.513,181,范雯,小型企业,中南,2,4,5,11,3.6666666666666665,一般客户,重要客户
范雯-21685,2024-07-02,19,41190.513,181,范雯,小型企业,东北,2,4,5,11,3.6666666666666665,一般客户,重要客户
范雯-21685,2024-07-02,19,41190.513,181,范雯,小型企业,西北,2,4,5,11,3.6666666666666665,一般客户,重要客户
范雯-21685,2024-07-02,19,41190.513,181,范雯,小型企业,华东,2,4,5,11,3.6666666666666665,一般客户,重要客户
葛乐-17755,2024-12-11,5,5765.060000000001,19,葛乐,小型企业,华东,5,1,1,7,2.3333333333333335,一般客户,普通客户
葛乐-17755,2024-12-11,5,5765.060000000001,19,葛乐,小型企业,中南,5,1,1,7,2.3333333333333335,一般客户,普通客户
葛彩-10660,2024-10-08,21,34010.409999999996,83,葛彩,消费者,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
葛彩-10660,2024-10-08,21,34010.409999999996,83,葛彩,消费者,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
葛彩-10660,2024-10-08,21,34010.409999999996,83,葛彩,消费者,华北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
葛彩-10660,2024-10-08,21,34010.409999999996,83,葛彩,消费者,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
葛彩-10660,2024-10-08,21,34010.409999999996,83,葛彩,消费者,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
葛欢-14215,2024-10-13,21,25501.224,78,葛欢,公司,华北,3,5,4,12,4.0,重要保持客户,VIP客户
葛欢-14215,2024-10-13,21,25501.224,78,葛欢,公司,中南,3,5,4,12,4.0,重要保持客户,VIP客户
葛欢-14215,2024-10-13,21,25501.224,78,葛欢,公司,华东,3,5,4,12,4.0,重要保持客户,VIP客户
葛欢-14215,2024-10-13,21,25501.224,78,葛欢,公司,东北,3,5,4,12,4.0,重要保持客户,VIP客户
葛欢-14215,2024-10-13,21,25501.224,78,葛欢,公司,西南,3,5,4,12,4.0,重要保持客户,VIP客户
葛毅-12505,2024-10-31,10,28809.76,60,葛毅,消费者,华东,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
葛毅-12505,2024-10-31,10,28809.76,60,葛毅,消费者,东北,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
葛毅-12505,2024-10-31,10,28809.76,60,葛毅,消费者,华北,4,2,4,10,3.3333333333333335,重要发展客户,重要客户
葛蔓-17980,2024-08-17,14,24501.204,135,葛蔓楚,公司,东北,2,3,4,9,3.0,一般客户,重要客户
葛蔓-17980,2024-08-17,14,24501.204,135,葛蔓楚,公司,华北,2,3,4,9,3.0,一般客户,重要客户
葛蔓-17980,2024-08-17,14,24501.204,135,葛蔓楚,公司,中南,2,3,4,9,3.0,一般客户,重要客户
葛蔓-17980,2024-08-17,14,24501.204,135,葛蔓楚,公司,华东,2,3,4,9,3.0,一般客户,重要客户
蒋光-13360,2024-10-12,30,53940.403999999995,79,蒋光,小型企业,东北,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
蒋光-13360,2024-10-12,30,53940.403999999995,79,蒋光,小型企业,中南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
蒋光-13360,2024-10-12,30,53940.403999999995,79,蒋光,小型企业,西南,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
蒋光-13360,2024-10-12,30,53940.403999999995,79,蒋光,小型企业,华东,3,5,5,13,4.333333333333333,重要保持客户,VIP客户
蒋冬-12370,2023-10-22,9,5756.407999999999,435,蒋冬露,消费者,华北,1,2,1,4,1.3333333333333333,需挽留客户,低价值客户
蒋冬-12370,2023-10-22,9,5756.407999999999,435,蒋冬露,消费者,华东,1,2,1,4,1.3333333333333333,需挽留客户,低价值客户
蒋安-10120,2024-05-14,11,17243.688,230,蒋安,小型企业,华东,1,2,3,6,2.0,需挽留客户,普通客户
蒋安-10120,2024-05-14,11,17243.688,230,蒋安,小型企业,东北,1,2,3,6,2.0,需挽留客户,普通客户
蒋安-10120,2024-05-14,11,17243.688,230,蒋安,小型企业,西南,1,2,3,6,2.0,需挽留客户,普通客户
蒋宣-20830,2024-09-21,11,14681.604000000001,100,蒋宣,消费者,华东,3,2,2,7,2.3333333333333335,一般客户,普通客户
蒋宣-20830,2024-09-21,11,14681.604000000001,100,蒋宣,消费者,中南,3,2,2,7,2.3333333333333335,一般客户,普通客户
蒋雯-21670,2024-12-02,5,6117.272,28,蒋雯,消费者,中南,4,1,1,6,2.0,一般客户,普通客户
蒋雯-21670,2024-12-02,5,6117.272,28,蒋雯,消费者,华东,4,1,1,6,2.0,一般客户,普通客户
蔡安-10270,2024-05-20,14,27492.528,224,蔡安,消费者,华东,1,3,4,8,2.6666666666666665,一般客户,普通客户
蔡安-10270,2024-05-20,14,27492.528,224,蔡安,消费者,中南,1,3,4,8,2.6666666666666665,一般客户,普通客户
蔡安-10270,2024-05-20,14,27492.528,224,蔡安,消费者,东北,1,3,4,8,2.6666666666666665,一般客户,普通客户
蔡晨-11200,2024-10-31,8,8329.552,60,蔡晨,消费者,东北,4,1,1,6,2.0,一般客户,普通客户
蔡晨-11200,2024-10-31,8,8329.552,60,蔡晨,消费者,西南,4,1,1,6,2.0,一般客户,普通客户
蔡晨-11200,2024-10-31,8,8329.552,60,蔡晨,消费者,华东,4,1,1,6,2.0,一般客户,普通客户
蔡晨-11200,2024-10-31,8,8329.552,60,蔡晨,消费者,中南,4,1,1,6,2.0,一般客户,普通客户
蔡梦-18265,2024-09-18,6,5985.168,103,蔡梦,消费者,华东,3,1,1,5,1.6666666666666667,一般客户,低价值客户
蔡菊-15055,2024-05-22,10,14410.452,222,蔡菊,消费者,华东,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
蔡菊-15055,2024-05-22,10,14410.452,222,蔡菊,消费者,东北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
蔡菊-15055,2024-05-22,10,14410.452,222,蔡菊,消费者,华北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
薛健-14560,2024-12-08,11,15792.14,22,薛健,公司,华东,5,2,2,9,3.0,一般客户,重要客户
薛健-14560,2024-12-08,11,15792.14,22,薛健,公司,东北,5,2,2,9,3.0,一般客户,重要客户
薛健-14560,2024-12-08,11,15792.14,22,薛健,公司,华北,5,2,2,9,3.0,一般客户,重要客户
薛健-14560,2024-12-08,11,15792.14,22,薛健,公司,西南,5,2,2,9,3.0,一般客户,重要客户
薛光-13405,2024-09-19,13,9376.808,102,薛光,消费者,中南,3,3,1,7,2.3333333333333335,一般客户,普通客户
薛光-13405,2024-09-19,13,9376.808,102,薛光,消费者,东北,3,3,1,7,2.3333333333333335,一般客户,普通客户
薛光-13405,2024-09-19,13,9376.808,102,薛光,消费者,西南,3,3,1,7,2.3333333333333335,一般客户,普通客户
薛光-13405,2024-09-19,13,9376.808,102,薛光,消费者,华东,3,3,1,7,2.3333333333333335,一般客户,普通客户
薛光-13405,2024-09-19,13,9376.808,102,薛光,消费者,西北,3,3,1,7,2.3333333333333335,一般客户,普通客户
薛关-15580,2024-12-08,25,47104.988000000005,22,薛关茵,消费者,中南,5,5,5,15,5.0,高价值客户,VIP客户
薛关-15580,2024-12-08,25,47104.988000000005,22,薛关茵,消费者,华北,5,5,5,15,5.0,高价值客户,VIP客户
薛关-15580,2024-12-08,25,47104.988000000005,22,薛关茵,消费者,西北,5,5,5,15,5.0,高价值客户,VIP客户
薛关-15580,2024-12-08,25,47104.988000000005,22,薛关茵,消费者,东北,5,5,5,15,5.0,高价值客户,VIP客户
薛关-15580,2024-12-08,25,47104.988000000005,22,薛关茵,消费者,华东,5,5,5,15,5.0,高价值客户,VIP客户
薛博-10510,2024-07-30,11,10938.956,153,薛博,消费者,中南,2,2,2,6,2.0,需挽留客户,普通客户
薛博-10510,2024-07-30,11,10938.956,153,薛博,消费者,东北,2,2,2,6,2.0,需挽留客户,普通客户
薛博-10510,2024-07-30,11,10938.956,153,薛博,消费者,华北,2,2,2,6,2.0,需挽留客户,普通客户
薛君-15205,2024-12-29,23,27337.688,1,薛君,消费者,东北,5,5,4,14,4.666666666666667,高价值客户,VIP客户
薛君-15205,2024-12-29,23,27337.688,1,薛君,消费者,华北,5,5,4,14,4.666666666666667,高价值客户,VIP客户
薛君-15205,2024-12-29,23,27337.688,1,薛君,消费者,华东,5,5,4,14,4.666666666666667,高价值客户,VIP客户
薛君-15205,2024-12-29,23,27337.688,1,薛君,消费者,西南,5,5,4,14,4.666666666666667,高价值客户,VIP客户
薛君-15205,2024-12-29,23,27337.688,1,薛君,消费者,中南,5,5,4,14,4.666666666666667,高价值客户,VIP客户
薛娇-14665,2023-11-28,11,11354.392,398,薛娇,消费者,中南,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
薛娇-14665,2023-11-28,11,11354.392,398,薛娇,消费者,华北,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
薛娇-14665,2023-11-28,11,11354.392,398,薛娇,消费者,华东,1,2,2,5,1.6666666666666667,需挽留客户,低价值客户
薛婷-21070,2024-06-09,16,30950.024,204,薛婷,消费者,华东,2,4,4,10,3.3333333333333335,一般客户,重要客户
薛婷-21070,2024-06-09,16,30950.024,204,薛婷,消费者,东北,2,4,4,10,3.3333333333333335,一般客户,重要客户
薛婷-21070,2024-06-09,16,30950.024,204,薛婷,消费者,华北,2,4,4,10,3.3333333333333335,一般客户,重要客户
薛婷-21070,2024-06-09,16,30950.024,204,薛婷,消费者,中南,2,4,4,10,3.3333333333333335,一般客户,重要客户
薛庆-19525,2024-11-13,5,2304.736,47,薛庆缘,公司,西南,4,1,1,6,2.0,一般客户,普通客户
薛庆-19525,2024-11-13,5,2304.736,47,薛庆缘,公司,西北,4,1,1,6,2.0,一般客户,普通客户
薛庆-19525,2024-11-13,5,2304.736,47,薛庆缘,公司,东北,4,1,1,6,2.0,一般客户,普通客户
薛强-19330,2024-12-14,14,39025.98,16,薛强,消费者,东北,5,3,5,13,4.333333333333333,重要保持客户,VIP客户
薛强-19330,2024-12-14,14,39025.98,16,薛强,消费者,华东,5,3,5,13,4.333333333333333,重要保持客户,VIP客户
薛强-19330,2024-12-14,14,39025.98,16,薛强,消费者,中南,5,3,5,13,4.333333333333333,重要保持客户,VIP客户
薛柏-18985,2024-10-02,11,10845.625,89,薛柏,小型企业,中南,3,2,2,7,2.3333333333333335,一般客户,普通客户
薛柏-18985,2024-10-02,11,10845.625,89,薛柏,小型企业,华北,3,2,2,7,2.3333333333333335,一般客户,普通客户
薛柏-18985,2024-10-02,11,10845.625,89,薛柏,小型企业,东北,3,2,2,7,2.3333333333333335,一般客户,普通客户
薛梦-18190,2024-09-11,18,34212.08,110,薛梦,消费者,华东,3,4,5,12,4.0,重要保持客户,VIP客户
薛梦-18190,2024-09-11,18,34212.08,110,薛梦,消费者,中南,3,4,5,12,4.0,重要保持客户,VIP客户
薛梦-18190,2024-09-11,18,34212.08,110,薛梦,消费者,华北,3,4,5,12,4.0,重要保持客户,VIP客户
薛武-21865,2024-07-28,6,8585.108,155,薛武,消费者,中南,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
薛武-21865,2024-07-28,6,8585.108,155,薛武,消费者,西南,2,1,1,4,1.3333333333333333,需挽留客户,低价值客户
薛磊-15985,2024-11-27,14,25135.068,33,薛磊,消费者,东北,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
薛磊-15985,2024-11-27,14,25135.068,33,薛磊,消费者,华北,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
薛磊-15985,2024-11-27,14,25135.068,33,薛磊,消费者,中南,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
薛磊-15985,2024-11-27,14,25135.068,33,薛磊,消费者,西南,4,3,4,11,3.6666666666666665,重要保持客户,重要客户
薛立-16675,2024-01-25,12,24630.564,340,薛立伟,公司,华东,1,3,4,8,2.6666666666666665,一般客户,普通客户
薛立-16675,2024-01-25,12,24630.564,340,薛立伟,公司,西北,1,3,4,8,2.6666666666666665,一般客户,普通客户
